	graphletCounts/margaret-fuller/margaret-fuller-summer-on-the-lakes	graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-shakespere	graphletCounts/gustave-flaubert/gustave-flaubert-short-works	graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-white-nights	graphletCounts/mary-shelley/mary-shelley-prosepine-midas	graphletCounts/gustave-flaubert/gustave-flaubert-madame-bovary	graphletCounts/margaret-fuller/margaret-fuller-woman-in-the-nineteenth-century	graphletCounts/gustave-flaubert/gustave-flaubert-salammbo	graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-aids-to-reflection	graphletCounts/mary-shelley/mary-shelley-frankenstein	graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-poor-folk	graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-specimens-of-the-table-talk	graphletCounts/walter-scott/walter-scott-ivanhoe	graphletCounts/henry-david-thoreau/henry-david-thoreau-cape-cod	graphletCounts/leo-tolstoy/leo-tolstoy-war-and-peace-2	graphletCounts/leo-tolstoy/leo-tolstoy-war-and-peace-3	graphletCounts/leo-tolstoy/leo-tolstoy-war-and-peace-1	graphletCounts/leo-tolstoy/leo-tolstoy-master-and-men	graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-the-gambler	graphletCounts/margaret-fuller/margaret-fuller-life-without-and-life-within	graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-biographia-literaria	graphletCounts/henry-david-thoreau/henry-david-thoreau-maine-woods	graphletCounts/leo-tolstoy/leo-tolstoy-anna-karenina	graphletCounts/walter-scott/walter-scott-the-tailsmen	graphletCounts/mary-shelley/mary-shelley-mathilda	graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-representative-men	graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-first-series	graphletCounts/mary-shelley/mary-shelley-last-man	graphletCounts/walter-scott/walter-scott-waverly-2	graphletCounts/walter-scott/walter-scott-waverly-1	graphletCounts/margaret-fuller/margaret-fuller-at-home-and-abroad	graphletCounts/gustave-flaubert/gustave-flaubert-simple-soul	graphletCounts/henry-david-thoreau/henry-david-thoreau-on-duty-civil	graphletCounts/henry-david-thoreau/henry-david-thoreau-excursions	graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-the-house-of-the-dead	graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-english-traits	graphletCounts/henry-david-thoreau/henry-david-thoreau-walking	graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-nature	graphletCounts/margaret-fuller/margaret-fuller-memoirs-of-margaret-fuller-ossoli-vol-1	graphletCounts/gustave-flaubert/gustave-flaubert-temptation-anthony	graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-uncles-dream	graphletCounts/walter-scott/walter-scott-the-monestary	graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-second-series	graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-literary-remains	graphletCounts/mary-shelley/mary-shelley-tales-stories
graphletCounts/leo-tolstoy/leo-tolstoy-master-and-men	0.0124648354417	0.0219911124712	0.0120251690565	0.0119688709559	0.0123086251414	0.0113115516378	0.0121958901197	0.0118978945783	0.0139591477975	0.0121724569361	0.0143967446708	0.0236450447479	0.0180358260267	0.0114530798427	0.00443642338272	0.00285336332866	0.00419753713926	0	0.0153174618184	0.0125070838342	0.0167551344719	0.011524790868	0.000951546893496	0.015369873241	0.0122345492193	0.0126788934843	0.00733725592932	0.0122225616819	0.0144551608897	0.0145611773683	0.0122183814784	0.0118736317433	0.0116016589221	0.0114309296892	0.0164883414733	0.00614712087387	0.0114926445966	0.00765087199143	0.0125385440747	0.011466365579	0.0120902198203	0.0139207096287	0.0154964382554	0.0185147100251	0.0139758624077
graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-the-gambler	0.00963531727473	0.0303273641472	0.00718463709228	0.00610805843452	0.013009068071	0.00718753450796	0.0111656213438	0.00801296708942	0.0192386007206	0.0120723165351	0.00125874238985	0.0322591594392	0.00439684618384	0.010317596321	0.0181211245431	0.015808634244	0.018419517714	0.0153174618184	0	0.00937759697669	0.0242996933308	0.00974375855833	0.0156425038696	0.00247032781968	0.0131239447346	0.00374836661424	0.0108815208894	0.0125053002259	0.00127833127794	0.00145355138366	0.00924909713856	0.00738566243577	0.00975361392831	0.0109839247844	0.00132336105246	0.0144391898426	0.0101954480979	0.00968882220584	0.00964949100406	0.00958135984866	0.00576083146232	0.00320153343048	0.00364885974953	0.026030456527	0.0190941648797
graphletCounts/margaret-fuller/margaret-fuller-life-without-and-life-within	0.000741334148749	0.0212660167702	0.00309390092892	0.00364719469962	0.00376539576271	0.00350866707344	0.00195465365801	0.00247491439461	0.0100956088303	0.00283972914509	0.00837897242458	0.023192738085	0.0134525103502	0.00295442469552	0.0131185478326	0.0116647045931	0.0136771249048	0.0125070838342	0.00937759697669	0	0.0152884249095	0.00164373261518	0.0126229979097	0.0109228563318	0.00389890585017	0.00792724159044	0.00778967682079	0.00327013482166	0.00862891695424	0.00903142851407	0.000751067135777	0.00302984469248	0.00151875022772	0.00319901120042	0.0100773403033	0.00890551218953	0.00168935059758	0.00713510469673	0.00050078159332	0.00295183315673	0.00390975357842	0.00987833283654	0.0115692994995	0.0169405690426	0.00995943818639
graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-biographia-literaria	0.0151106767291	0.00611853343096	0.0173472768224	0.0182685326227	0.0116166742705	0.0173063037764	0.0134909709204	0.0165221882446	0.00539404271725	0.0125229113096	0.0231976790034	0.00801316193341	0.0282156713032	0.0143636949267	0.0133739718031	0.0147904721662	0.0139031233146	0.0167551344719	0.0242996933308	0.0152884249095	0	0.0147573089125	0.0165145269277	0.0254449515211	0.0114564605361	0.0219823423788	0.0163495865213	0.0121065131077	0.0234244924324	0.0237505057394	0.0153622831196	0.017141447144	0.0147323993765	0.0137016083221	0.0251707172739	0.0128592421747	0.0142770145903	0.0169727393383	0.0150740058395	0.0151348882312	0.0186031284574	0.0239653100211	0.0258201607522	0.00193794658139	0.00541818847693
graphletCounts/henry-david-thoreau/henry-david-thoreau-maine-woods	0.00185161162813	0.0207342440144	0.00315840475084	0.00403148263957	0.00367522357342	0.00340393153453	0.00226035145711	0.00258471061051	0.00967341969705	0.00282060225004	0.0086910285788	0.0226740908708	0.0136610438832	0.00224610340289	0.0120739882888	0.0105672448193	0.0126692708806	0.011524790868	0.00974375855833	0.00164373261518	0.0147573089125	0	0.0115873962767	0.0110391437432	0.00373536508334	0.00774480955173	0.00652335392839	0.00318943272111	0.00889128149968	0.00923570957778	0.00130735417283	0.00301745611037	0.000264506462538	0.002308563727	0.0105766799509	0.00757440559692	0.000548675166449	0.00597522700617	0.00183551369721	0.0023904926961	0.00425921294904	0.00983292709969	0.0115510486886	0.0164312390346	0.00955705692662
graphletCounts/leo-tolstoy/leo-tolstoy-anna-karenina	0.0125659314049	0.0217016517556	0.0122308004309	0.012225674597	0.0123258042193	0.011541774664	0.0122677521769	0.0120975445978	0.0137905123789	0.0122056593264	0.0147112615095	0.0233486412905	0.0183580195532	0.011561284938	0.00392104097031	0.00229257850619	0.00385959091723	0.000951546893496	0.0156425038696	0.0126229979097	0.0165145269277	0.0115873962767	0	0.0156660734723	0.0122506817867	0.0129127103824	0.00738915224559	0.0122515505099	0.0147475999038	0.0148391449011	0.0123120674898	0.0120744450499	0.011674395334	0.0115134134312	0.0168172904884	0.00586828174533	0.0115525893371	0.00777458547225	0.0126495502825	0.011593104331	0.0123423773588	0.0142275093849	0.0157999370527	0.0182623001755	0.0138375959271
graphletCounts/walter-scott/walter-scott-the-tailsmen	0.0112105731488	0.0314353640858	0.00848319615585	0.00758891772328	0.0144517383919	0.00837365571327	0.0126774049103	0.00937341263336	0.0205270161191	0.0134998991332	0.00294197651154	0.0333708176156	0.00315279605517	0.0114521024397	0.0184090062892	0.0159970567134	0.0187245430333	0.015369873241	0.00247032781968	0.0109228563318	0.0254449515211	0.0110391437432	0.0156660734723	0	0.0145425339654	0.00380290262493	0.0109065289409	0.0139430379667	0.00259760063126	0.00205401299479	0.0107172163815	0.00864963931357	0.0110768059114	0.0121348438222	0.00313057384422	0.0147746937572	0.0115210631425	0.00980256377856	0.0112325381326	0.0106829397805	0.00724679915528	0.00217065301395	0.00188506341199	0.0271949540991	0.0203757055338
graphletCounts/mary-shelley/mary-shelley-mathilda	0.00371833062058	0.0174345471919	0.00636608184106	0.00715120654814	0.000292321117886	0.00650668616389	0.002093125871	0.00552670441809	0.00625562603405	0.00117243695658	0.0120819171544	0.0193570722628	0.0171756815138	0.00406205656801	0.0116407954821	0.0108816946311	0.012234224566	0.0122345492193	0.0131239447346	0.00389890585017	0.0114564605361	0.00373536508334	0.0122506817867	0.0145425339654	0	0.0113235190295	0.00857696153941	0.000681793453651	0.0123272012385	0.0127118299928	0.00406441858326	0.0062062307716	0.00367248549724	0.0035553622916	0.013880597819	0.00786268200854	0.00323505532805	0.00841495827842	0.00366850778071	0.00472504876638	0.00746958710426	0.013323353747	0.015086287972	0.0131007160118	0.00611185972931
graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-representative-men	0.00821165401715	0.0279587788253	0.0056075049898	0.00491430287251	0.0112496929733	0.00542832795639	0.00956583772693	0.00647934828044	0.0171162427622	0.0103322647596	0.0030257296552	0.0298984172535	0.00655675802629	0.00825879663223	0.0153346232426	0.0129658812465	0.0157269060102	0.0126788934843	0.00374836661424	0.00792724159044	0.0219823423788	0.00774480955173	0.0129127103824	0.00380290262493	0.0113235190295	0	0.00759737289231	0.0107579275018	0.00287843222367	0.00278377766257	0.00760561921605	0.00572499003251	0.00780317678036	0.00889594841932	0.00493681725553	0.0112891998879	0.0082296003056	0.00647029807936	0.00825218246907	0.00757395711182	0.00459394587585	0.00279479670649	0.00411921041617	0.0237301886836	0.0170164726032
graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-first-series	0.00800300161832	0.0220269570178	0.00658983977227	0.00710547670748	0.00866867769806	0.00595464371657	0.00809735774122	0.00668777483926	0.0124517632727	0.00815058116072	0.0098053184571	0.0239148397983	0.0136934548435	0.00616554772685	0.00905584971299	0.0070929559221	0.00953969541052	0.00733725592932	0.0108815208894	0.00778967682079	0.0163495865213	0.00652335392839	0.00738915224559	0.0109065289409	0.00857696153941	0.00759737289231	0	0.00837343715939	0.00983598723489	0.00989518636316	0.00743943685417	0.00641903624007	0.00663755586295	0.00629393271652	0.0121190345864	0.00443793909254	0.00671050317087	0.00133131769422	0.00802358842167	0.00599655060604	0.00719417387355	0.00916561916478	0.0108530771202	0.0180917732474	0.0123004379058
graphletCounts/mary-shelley/mary-shelley-last-man	0.00307001799251	0.0180833274767	0.00581307629334	0.00656382450981	0.000569275787348	0.00597865102459	0.00145656765034	0.00498482047047	0.00688995101999	0.000598714926004	0.0114722507265	0.0200046733062	0.0165653738371	0.00371520905766	0.011827684467	0.0109370082356	0.0124220285705	0.0122225616819	0.0125053002259	0.00327013482166	0.0121065131077	0.00318943272111	0.0122515505099	0.0139430379667	0.000681793453651	0.0107579275018	0.00837343715939	0	0.0117142220642	0.0120994452647	0.0034416578718	0.00566314264255	0.00312282458763	0.00328133177821	0.0132507490501	0.00794947420151	0.00270020152331	0.00812827138271	0.00302757050164	0.00431245941378	0.00687567718905	0.0127607473136	0.014507083945	0.0137510430181	0.00676167993316
graphletCounts/walter-scott/walter-scott-waverly-2	0.00889065808075	0.029434677204	0.00636537739256	0.0053352117963	0.0122229248619	0.00631941450538	0.0103982392723	0.00721884441864	0.0184006322892	0.0112740651424	0.000656588050605	0.0313680701485	0.00504249245836	0.00946870059001	0.0171761828192	0.014874406614	0.0174948445816	0.0144551608897	0.00127833127794	0.00862891695424	0.0234244924324	0.00889128149968	0.0147475999038	0.00259760063126	0.0123272012385	0.00287843222367	0.00983598723489	0.0117142220642	0	0.000762603250463	0.00848510372248	0.00655489854339	0.00891733200059	0.0101221095919	0.00243683305172	0.0134172561494	0.00935539493975	0.00865262104079	0.00891568167698	0.00871752481196	0.00497262206669	0.00269050046418	0.00361640285094	0.0251542275943	0.0182585858897
graphletCounts/walter-scott/walter-scott-waverly-1	0.00930233752418	0.0297551776811	0.00671220518209	0.00575713949147	0.0126111488228	0.0066559134611	0.010800787705	0.00758959336695	0.01875659275	0.0116506344476	0.00121472035513	0.031688907112	0.004695943376	0.00976892952138	0.0173178809484	0.014991140738	0.0176716111737	0.0145611773683	0.00145355138366	0.00903142851407	0.0237505057394	0.00923570957778	0.0148391449011	0.00205401299479	0.0127118299928	0.00278377766257	0.00989518636316	0.0120994452647	0.000762603250463	0	0.00885614635827	0.00689286583789	0.00926607713374	0.0104382297406	0.00258404460452	0.0135489922746	0.00970822674998	0.00873953105739	0.00932704157705	0.00900118748691	0.00539942770329	0.00232255195407	0.00318282962668	0.0254879617982	0.0186123895679
graphletCounts/margaret-fuller/margaret-fuller-at-home-and-abroad	0.000997276755298	0.0213572429421	0.00304578439378	0.00361315804778	0.00393054115849	0.00345539066467	0.00217028518803	0.00252471288032	0.0101736659978	0.00301530414034	0.00825596650552	0.0232872418833	0.0132919248408	0.00291748447327	0.0128540280187	0.0113290066401	0.0134503143004	0.0122183814784	0.00924909713856	0.000751067135777	0.0153622831196	0.00130735417283	0.0123120674898	0.0107172163815	0.00406441858326	0.00760561921605	0.00743943685417	0.0034416578718	0.00848510372248	0.00885614635827	0	0.00297172333447	0.00120321498008	0.00320969628345	0.00998527457299	0.0085681936885	0.0014532250836	0.00677674342983	0.000965860791375	0.00290367292961	0.00384765575373	0.00968155969758	0.0113574500124	0.0170345176491	0.0100743358293
graphletCounts/gustave-flaubert/gustave-flaubert-simple-soul	0.00356824594206	0.0230982862962	0.000248564267143	0.00182489728307	0.00615926102177	0.000947883280333	0.00460096230448	0.000874422585201	0.0122350518209	0.0052429519636	0.00627595301523	0.02503749645	0.0112604375062	0.0029962922428	0.0132863807161	0.0115146315144	0.0137851407814	0.0118736317433	0.00738566243577	0.00302984469248	0.017141447144	0.00301745611037	0.0120744450499	0.00864963931357	0.0062062307716	0.00572499003251	0.00641903624007	0.00566314264255	0.00655489854339	0.00689286583789	0.00297172333447	0	0.00297396236064	0.00366364780239	0.00827776764665	0.00890366236123	0.00339951278298	0.00557630006632	0.00342007967989	0.00227669903626	0.00204434590782	0.00733488856414	0.00923445829317	0.0188337380465	0.0119599947459
graphletCounts/henry-david-thoreau/henry-david-thoreau-on-duty-civil	0.00176991220875	0.020712873161	0.00311496950858	0.0040097283395	0.00360776377303	0.00338879200615	0.00216765219825	0.00250866441151	0.0096472804406	0.00274303300448	0.00870228031206	0.02265164778	0.0136941802213	0.00214263006332	0.0121453096133	0.010657681554	0.0127456467583	0.0116016589221	0.00975361392831	0.00151875022772	0.0147323993765	0.000264506462538	0.011674395334	0.0110768059114	0.00367248549724	0.00780317678036	0.00663755586295	0.00312282458763	0.00891733200059	0.00926607713374	0.00120321498008	0.00297396236064	0	0.00224904736538	0.010578900798	0.00767469095263	0.000489057880455	0.00609136070333	0.00171452988467	0.00230223471483	0.00424931713912	0.00987308183475	0.0116049718325	0.0164077667562	0.00951474202386
graphletCounts/henry-david-thoreau/henry-david-thoreau-excursions	0.00359605761438	0.0195785012375	0.00386569786993	0.00517723958499	0.0036487293303	0.00401246393518	0.00317130535447	0.00315008389111	0.00897427169312	0.00306631165038	0.00987130382247	0.0215239728191	0.0147487289728	0.000991032810649	0.0117414639374	0.0104981548486	0.0123448530787	0.0114309296892	0.0109839247844	0.00319901120042	0.0137016083221	0.002308563727	0.0115134134312	0.0121348438222	0.0035553622916	0.00889594841932	0.00629393271652	0.00328133177821	0.0101221095919	0.0104382297406	0.00320969628345	0.00366364780239	0.00224904736538	0	0.0118704541381	0.00717637841821	0.00217813307399	0.00606486684972	0.00339210710572	0.00174211653321	0.00546143114065	0.0106678542417	0.0125805322626	0.0153455971321	0.00861842205484
graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-the-house-of-the-dead	0.0103169861969	0.031194455298	0.00806238929071	0.00696182507829	0.0137522709169	0.0081510848993	0.0118863359766	0.00885279527641	0.0200457980709	0.0128236496079	0.00241435919652	0.0331248647139	0.00413595193625	0.0112122567405	0.0192609062583	0.0169583386906	0.0195510892699	0.0164883414733	0.00132336105246	0.0100773403033	0.0251707172739	0.0105766799509	0.0168172904884	0.00313057384422	0.013880597819	0.00493681725553	0.0121190345864	0.0132507490501	0.00243683305172	0.00258404460452	0.00998527457299	0.00827776764665	0.010578900798	0.0118704541381	0	0.0156099150377	0.0110203848792	0.0109210423059	0.0103301826299	0.0104897946957	0.00661894674953	0.00428501492382	0.00430606357667	0.0268816156082	0.0199069938811
graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-english-traits	0.00888880546477	0.0184240999018	0.00911587441101	0.00970815579067	0.00798995966915	0.00861989225528	0.00827162961573	0.00882421898649	0.00954436011847	0.00793065222297	0.013350742855	0.0202540982879	0.0176385679854	0.0074115842718	0.00565795390913	0.00453810104197	0.00645366614389	0.00614712087387	0.0144391898426	0.00890551218953	0.0128592421747	0.00757440559692	0.00586828174533	0.0147746937572	0.00786268200854	0.0112891998879	0.00443793909254	0.00794947420151	0.0134172561494	0.0135489922746	0.0085681936885	0.00890366236123	0.00767469095263	0.00717637841821	0.0156099150377	0	0.00747204345722	0.00526114122593	0.0089495138837	0.00768455882476	0.00989398571391	0.0131852615898	0.014876871016	0.0146246479357	0.0095696960864
graphletCounts/henry-david-thoreau/henry-david-thoreau-walking	0.00181042331597	0.0202633689392	0.00354857864979	0.00440709967794	0.0031743196957	0.00376812368012	0.00184188371587	0.00288902446295	0.00917831134652	0.0023413573326	0.00914268925889	0.0222001973806	0.0141493646693	0.0022310334149	0.0118900634906	0.0104774085646	0.0124916444641	0.0114926445966	0.0101954480979	0.00168935059758	0.0142770145903	0.000548675166449	0.0115525893371	0.0115210631425	0.00323505532805	0.0082296003056	0.00671050317087	0.00270020152331	0.00935539493975	0.00970822674998	0.0014532250836	0.00339951278298	0.000489057880455	0.00217813307399	0.0110203848792	0.00747204345722	0	0.00622372703007	0.00177643124509	0.00252676364019	0.00465841760621	0.010309930841	0.0120405504177	0.0159539319266	0.0090594570055
graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-nature	0.0073424034177	0.0227575224437	0.00572277621699	0.00605422715254	0.00847392972694	0.00504982510159	0.00764919832816	0.00590291087666	0.0128003558181	0.00786692922154	0.0086209407375	0.0246589074882	0.0126080146929	0.00584720352384	0.00966864741351	0.00755140124353	0.010076223164	0.00765087199143	0.00968882220584	0.00713510469673	0.0169727393383	0.00597522700617	0.00777458547225	0.00980256377856	0.00841495827842	0.00647029807936	0.00133131769422	0.00812827138271	0.00865262104079	0.00873953105739	0.00677674342983	0.00557630006632	0.00609136070333	0.00606486684972	0.0109210423059	0.00526114122593	0.00622372703007	0	0.00737726160694	0.00556882763651	0.00611299963876	0.00810641331294	0.00980278142001	0.0187322773439	0.0126681559036
