	graphletCounts/margaret-fuller/margaret-fuller-summer-on-the-lakes	graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-shakespere	graphletCounts/gustave-flaubert/gustave-flaubert-short-works	graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-white-nights	graphletCounts/mary-shelley/mary-shelley-prosepine-midas	graphletCounts/gustave-flaubert/gustave-flaubert-madame-bovary	graphletCounts/margaret-fuller/margaret-fuller-woman-in-the-nineteenth-century	graphletCounts/gustave-flaubert/gustave-flaubert-salammbo	graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-aids-to-reflection	graphletCounts/mary-shelley/mary-shelley-frankenstein	graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-poor-folk	graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-specimens-of-the-table-talk	graphletCounts/walter-scott/walter-scott-ivanhoe	graphletCounts/henry-david-thoreau/henry-david-thoreau-cape-cod	graphletCounts/leo-tolstoy/leo-tolstoy-war-and-peace-2	graphletCounts/leo-tolstoy/leo-tolstoy-war-and-peace-3	graphletCounts/leo-tolstoy/leo-tolstoy-war-and-peace-1	graphletCounts/leo-tolstoy/leo-tolstoy-master-and-men	graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-the-gambler	graphletCounts/margaret-fuller/margaret-fuller-life-without-and-life-within	graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-biographia-literaria	graphletCounts/henry-david-thoreau/henry-david-thoreau-maine-woods	graphletCounts/leo-tolstoy/leo-tolstoy-anna-karenina	graphletCounts/walter-scott/walter-scott-the-tailsmen	graphletCounts/mary-shelley/mary-shelley-mathilda	graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-representative-men	graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-first-series	graphletCounts/mary-shelley/mary-shelley-last-man	graphletCounts/walter-scott/walter-scott-waverly-2	graphletCounts/walter-scott/walter-scott-waverly-1	graphletCounts/margaret-fuller/margaret-fuller-at-home-and-abroad	graphletCounts/gustave-flaubert/gustave-flaubert-simple-soul	graphletCounts/henry-david-thoreau/henry-david-thoreau-on-duty-civil	graphletCounts/henry-david-thoreau/henry-david-thoreau-excursions	graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-the-house-of-the-dead	graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-english-traits	graphletCounts/henry-david-thoreau/henry-david-thoreau-walking	graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-nature	graphletCounts/margaret-fuller/margaret-fuller-memoirs-of-margaret-fuller-ossoli-vol-1	graphletCounts/gustave-flaubert/gustave-flaubert-temptation-anthony	graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-uncles-dream	graphletCounts/walter-scott/walter-scott-the-monestary	graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-second-series	graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-literary-remains	graphletCounts/mary-shelley/mary-shelley-tales-stories
graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-biographia-literaria	0.0023078004539	0.0045888614346	0.00588593330488	0.00908821462178	0.00421142944702	0.00782143242264	0.00169424663537	0.00682550745894	0.00578887226427	0.00230240448047	0.0167774228424	0.00587437752493	0.0244824126671	0.00497718948602	0.0839229999841	0.0790183293893	0.0854645086399	0.0884017592326	0.0147600768967	0.00180410850119	0	0.00428532769056	0.0924367760943	0.0207774990134	0.00417969671511	0.0409496355319	0.0516434162471	0.00338277000783	0.0194910282989	0.0203832030107	0.00128584072059	0.00594733404149	0.00386199563063	0.00422544427591	0.0100990913544	0.0678049607995	0.00352690559922	0.049617527875	0.00206466457114	0.00468538290866	0.00968095548921	0.0246091278994	0.0319327096516	0.00434876583911	0.00352811908168
graphletCounts/henry-david-thoreau/henry-david-thoreau-maine-woods	0.00659312814446	0.00030353374404	0.00160060561432	0.00480288693121	0.00849675713758	0.00353610473208	0.00597957432594	0.00254017976838	0.0100741999548	0.00658773217104	0.0124920951518	0.00158904983437	0.0201970849765	0.000691861795456	0.0796376722935	0.0747330016987	0.0811791809494	0.084116431542	0.0104747492062	0.00608943619175	0.00428532769056	0	0.0881514484037	0.0164921713228	0.00846502440567	0.0366643078414	0.0473580885565	0.0076680976984	0.0152057006084	0.0160978753201	0.00557116841115	0.00166200635092	0.000423332059931	5.98834146516e-05	0.00581376366384	0.0635196331089	0.000758422091348	0.0453322001845	0.0063499922617	0.000400055218091	0.00539562779864	0.0203238002088	0.027647381961	6.34381485491e-05	0.00781344677225
graphletCounts/leo-tolstoy/leo-tolstoy-anna-karenina	0.0947445765482	0.0878479146597	0.0865508427894	0.0833485614725	0.0966482055413	0.0846153436716	0.0941310227297	0.0856112686353	0.0982256483586	0.0947391805748	0.0756593532519	0.0865623985694	0.0679543634272	0.0874595866083	0.0085137761102	0.013418446705	0.00697226745437	0.00403501686171	0.0776766991976	0.0942408845955	0.0924367760943	0.0881514484037	0	0.0716592770809	0.0966164728094	0.0514871405624	0.0407933598472	0.0958195461021	0.0729457477954	0.0720535730836	0.0937226168149	0.0864894420528	0.0885747804637	0.0882113318184	0.0823376847399	0.0246318152948	0.0889098704951	0.0428192482192	0.0945014406654	0.0877513931856	0.0827558206051	0.0678276481949	0.0605040664427	0.0880880102552	0.095964895176
graphletCounts/walter-scott/walter-scott-the-tailsmen	0.0230852994673	0.0161886375788	0.0148915657085	0.0116892843916	0.0249889284604	0.0129560665907	0.0224717456487	0.0139519915544	0.0265663712776	0.0230799034938	0.004000076171	0.0149031214884	0.00370491365369	0.0158003095274	0.0631455009707	0.0582408303759	0.0646870096265	0.0676242602192	0.00601742211664	0.0225816075146	0.0207774990134	0.0164921713228	0.0716592770809	0	0.0249571957285	0.0201721365186	0.0308659172337	0.0241602690212	0.00128647071445	0.000394296002712	0.022063339734	0.0148301649719	0.0169155033827	0.0165520547375	0.010678407659	0.0470274617861	0.0172505934142	0.0288400288617	0.0228421635845	0.0160921161047	0.0110965435242	0.003831628886	0.0111552106382	0.0164287331743	0.0243056180951
graphletCounts/mary-shelley/mary-shelley-mathilda	0.00187189626121	0.00876855814971	0.01006563002	0.0132679113369	3.17327319075e-05	0.0120011291377	0.00248545007973	0.0110052041741	0.00160917554916	0.00187729223464	0.0209571195575	0.01005407424	0.0286621093822	0.00915688620113	0.0881026966992	0.0831980261044	0.089644205355	0.0925814559477	0.0189397736118	0.00237558821392	0.00417969671511	0.00846502440567	0.0966164728094	0.0249571957285	0	0.045129332247	0.0558231129622	0.000796926707278	0.023670725014	0.0245628997258	0.00289385599452	0.0101270307566	0.00804169234574	0.00840514099102	0.0142787880695	0.0719846575146	0.00770660231433	0.0537972245902	0.00211503214397	0.00886507962376	0.0138606522043	0.0287888246145	0.0361124063667	0.00852846255422	0.000651577633426
graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-representative-men	0.0432574359858	0.0363607740973	0.035063702227	0.0318614209101	0.0451610649789	0.0331282031093	0.0426438821673	0.034124128073	0.0467385077962	0.0432520400124	0.0241722126896	0.035075258007	0.0164672228649	0.0359724460459	0.0429733644522	0.0380686938573	0.044514873108	0.0474521237007	0.0261895586352	0.0427537440331	0.0409496355319	0.0366643078414	0.0514871405624	0.0201721365186	0.045129332247	0	0.0106937807152	0.0443324055398	0.021458607233	0.0205664325213	0.0422354762525	0.0350023014904	0.0370876399013	0.036724191256	0.0308505441775	0.0268553252676	0.0374227299327	0.00866789234312	0.0430143001031	0.0362642526233	0.0312686800427	0.0163405076326	0.00901692588037	0.0366008696928	0.0444777546136
graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-first-series	0.053951216701	0.0470545548125	0.0457574829422	0.0425552016253	0.0558548456941	0.0438219838244	0.0533376628825	0.0448179087881	0.0574322885114	0.0539458207276	0.0348659934047	0.0457690387222	0.02716100358	0.0466662267611	0.032279583737	0.0273749131422	0.0338210923928	0.0367583429855	0.0368833393504	0.0534475247483	0.0516434162471	0.0473580885565	0.0407933598472	0.0308659172337	0.0558231129622	0.0106937807152	0	0.0550261862549	0.0321523879482	0.0312602132364	0.0529292569677	0.0456960822056	0.0477814206165	0.0474179719712	0.0415443248927	0.0161615445524	0.0481165106479	0.00202588837204	0.0537080808182	0.0469580333384	0.0419624607579	0.0270342883477	0.0197107065955	0.047294650408	0.0551715353288
graphletCounts/mary-shelley/mary-shelley-last-man	0.00107496955393	0.00797163144243	0.00926870331271	0.0124709846296	0.000828659439185	0.0112042024305	0.00168852337246	0.0102082774668	0.00240610225644	0.00108036552736	0.0201601928502	0.00925714753276	0.0278651826749	0.00835995949385	0.0873057699919	0.0824010993971	0.0888472786477	0.0917845292404	0.0181428469046	0.00157866150664	0.00338277000783	0.0076680976984	0.0958195461021	0.0241602690212	0.000796926707278	0.0443324055398	0.0550261862549	0	0.0228737983068	0.0237659730185	0.00209692928724	0.00933010404932	0.00724476563846	0.00760821428374	0.0134818613622	0.0711877308073	0.00690967560705	0.0530002978829	0.00131810543669	0.00806815291649	0.013063725497	0.0279918979072	0.0353154796594	0.00773153584694	0.000145349073852
graphletCounts/walter-scott/walter-scott-waverly-2	0.0217988287528	0.0149021668643	0.013605094994	0.0104028136771	0.0237024577459	0.0116695958763	0.0211852749343	0.01266552084	0.0252799005632	0.0217934327794	0.00271360545655	0.013616650774	0.00499138436813	0.0145138388129	0.0644319716852	0.0595273010903	0.065973480341	0.0689107309337	0.0047309514022	0.0212951368001	0.0194910282989	0.0152057006084	0.0729457477954	0.00128647071445	0.023670725014	0.021458607233	0.0321523879482	0.0228737983068	0	0.000892174711736	0.0207768690195	0.0135436942574	0.0156290326683	0.015265584023	0.00939193694452	0.0483139325006	0.0159641226997	0.0301264995761	0.0215556928701	0.0148056453903	0.00981007280972	0.00511809960045	0.0124416813526	0.0151422624598	0.0230191473806
graphletCounts/walter-scott/walter-scott-waverly-1	0.0226910034646	0.0157943415761	0.0144972697058	0.0112949883889	0.0245946324577	0.012561770588	0.022077449646	0.0135576955517	0.0261720752749	0.0226856074911	0.00360578016828	0.0145088254857	0.0040992096564	0.0154060135246	0.0635397969734	0.0586351263786	0.0650813056293	0.0680185562219	0.00562312611393	0.0221873115118	0.0203832030107	0.0160978753201	0.0720535730836	0.000394296002712	0.0245628997258	0.0205664325213	0.0312602132364	0.0237659730185	0.000892174711736	0	0.0216690437312	0.0144358689692	0.01652120738	0.0161577587347	0.0102841116563	0.0474217577888	0.0168562974114	0.0292343248644	0.0224478675818	0.015697820102	0.0107022475215	0.00422592488871	0.0115495066409	0.0160344371715	0.0239113220923
graphletCounts/margaret-fuller/margaret-fuller-at-home-and-abroad	0.00102195973331	0.00587470215519	0.00717177402547	0.0103740553424	0.00292558872643	0.00910727314323	0.000408405914788	0.00811134817953	0.00450303154368	0.00101656375989	0.018063263563	0.00716021824552	0.0257682533876	0.00626303020661	0.0852088407047	0.0803041701098	0.0867503493605	0.0896875999532	0.0160459176173	0.000518267780601	0.00128584072059	0.00557116841115	0.0937226168149	0.022063339734	0.00289385599452	0.0422354762525	0.0529292569677	0.00209692928724	0.0207768690195	0.0216690437312	0	0.00723317476208	0.00514783635122	0.0055112849965	0.011384932075	0.0690908015201	0.0048127463198	0.0509033685956	0.000778823850554	0.00597122362924	0.0109667962098	0.02589496862	0.0332185503721	0.0056346065597	0.0022422783611
graphletCounts/gustave-flaubert/gustave-flaubert-simple-soul	0.00825513449539	0.00135847260689	6.14007366057e-05	0.00314088058029	0.0101587634885	0.00187409838115	0.00764158067686	0.000878173417454	0.0117362063058	0.00824973852196	0.0108300888009	7.29565165581e-05	0.0185350786256	0.000970144555469	0.0779756659426	0.0730709953478	0.0795171745984	0.0824544251911	0.00881274285524	0.00775144254268	0.00594733404149	0.00166200635092	0.0864894420528	0.0148301649719	0.0101270307566	0.0350023014904	0.0456960822056	0.00933010404932	0.0135436942574	0.0144358689692	0.00723317476208	0	0.00208533841086	0.00172188976558	0.00415175731291	0.061857626758	0.00242042844227	0.0436701938336	0.00801199861263	0.00126195113283	0.00373362144772	0.0186617938579	0.0259853756101	0.00159856820238	0.00947545312317
graphletCounts/henry-david-thoreau/henry-david-thoreau-on-duty-civil	0.00616979608453	0.000726865803971	0.00202393767425	0.00522621899114	0.00807342507765	0.00395943679201	0.00555624226601	0.00296351182831	0.0096508678949	0.00616440011111	0.0129154272117	0.0020123818943	0.0206204170364	0.00111519385539	0.0800610043535	0.0751563337586	0.0816025130093	0.0845397636019	0.0108980812661	0.00566610413182	0.00386199563063	0.000423332059931	0.0885747804637	0.0169155033827	0.00804169234574	0.0370876399013	0.0477814206165	0.00724476563846	0.0156290326683	0.01652120738	0.00514783635122	0.00208533841086	0	0.000363448645279	0.00623709572377	0.0639429651689	0.000335090031417	0.0457555322444	0.00592666020177	0.000823387278022	0.00581895985857	0.0207471322687	0.0280707140209	0.00048677020848	0.00739011471232
graphletCounts/henry-david-thoreau/henry-david-thoreau-excursions	0.00653324472981	0.000363417158691	0.00166048902897	0.00486277034586	0.00843687372293	0.00359598814673	0.00591969091129	0.00260006318303	0.0100143165402	0.00652784875638	0.0125519785665	0.00164893324902	0.0202569683911	0.000751745210108	0.0796975557082	0.0747928851133	0.081239064364	0.0841763149567	0.0105346326208	0.0060295527771	0.00422544427591	5.98834146516e-05	0.0882113318184	0.0165520547375	0.00840514099102	0.036724191256	0.0474179719712	0.00760821428374	0.015265584023	0.0161577587347	0.0055112849965	0.00172188976558	0.000363448645279	0	0.00587364707849	0.0635795165236	0.000698538676696	0.0453920835991	0.00629010884705	0.000459938632743	0.00545551121329	0.0203836836235	0.0277072653756	0.000123321563201	0.0077535633576
graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-the-house-of-the-dead	0.0124068918083	0.0055102299198	0.00421315804952	0.00101087673263	0.0143105208014	0.00227765893176	0.0117933379898	0.00327358389546	0.0158879636187	0.0124014958349	0.00667833148797	0.00422471382947	0.0143833213127	0.00512190186838	0.0738239086297	0.0689192380349	0.0753654172855	0.0783026678782	0.00466098554232	0.0119031998556	0.0100990913544	0.00581376366384	0.0823376847399	0.010678407659	0.0142787880695	0.0308505441775	0.0415443248927	0.0134818613622	0.00939193694452	0.0102841116563	0.011384932075	0.00415175731291	0.00623709572377	0.00587364707849	0	0.0577058694451	0.00657218575519	0.0395184365206	0.0121637559255	0.00541370844575	0.000418135865197	0.014510036545	0.0218336182972	0.00575032551529	0.0136272104361
graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-english-traits	0.0701127612534	0.0632160993649	0.0619190274946	0.0587167461777	0.0720163902465	0.0599835283769	0.0694992074349	0.0609794533406	0.0735938330638	0.07010736528	0.0510275379571	0.0619305832746	0.0433225481324	0.0628277713135	0.0161180391846	0.0112133685898	0.0176595478404	0.0205967984331	0.0530448839028	0.0696090693007	0.0678049607995	0.0635196331089	0.0246318152948	0.0470274617861	0.0719846575146	0.0268553252676	0.0161615445524	0.0711877308073	0.0483139325006	0.0474217577888	0.0690908015201	0.061857626758	0.0639429651689	0.0635795165236	0.0577058694451	0	0.0642780552003	0.0181874329245	0.0698696253706	0.0631195778908	0.0581240053103	0.0431958329001	0.0358722511479	0.0634561949604	0.0713330798812
graphletCounts/henry-david-thoreau/henry-david-thoreau-walking	0.00583470605311	0.00106195583539	0.00235902770567	0.00556130902256	0.00773833504623	0.00429452682342	0.00522115223459	0.00329860185973	0.00931577786349	0.00582931007969	0.0132505172432	0.00234747192571	0.0209555070678	0.0014502838868	0.0803960943849	0.07549142379	0.0819376030407	0.0848748536334	0.0112331712975	0.0053310141004	0.00352690559922	0.000758422091348	0.0889098704951	0.0172505934142	0.00770660231433	0.0374227299327	0.0481165106479	0.00690967560705	0.0159641226997	0.0168562974114	0.0048127463198	0.00242042844227	0.000335090031417	0.000698538676696	0.00657218575519	0.0642780552003	0	0.0460906222758	0.00559157017036	0.00115847730944	0.00615404988999	0.0210822223002	0.0284058040523	0.000821860239897	0.0070550246809
graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-nature	0.0519253283289	0.0450286664404	0.0437315945702	0.0405293132533	0.0538289573221	0.0417960954524	0.0513117745104	0.0427920204161	0.0554064001393	0.0519199323555	0.0328401050327	0.0437431503501	0.025135115208	0.044640338389	0.034305472109	0.0294008015142	0.0358469807649	0.0387842313575	0.0348574509783	0.0514216363762	0.049617527875	0.0453322001845	0.0428192482192	0.0288400288617	0.0537972245902	0.00866789234312	0.00202588837204	0.0530002978829	0.0301264995761	0.0292343248644	0.0509033685956	0.0436701938336	0.0457555322444	0.0453920835991	0.0395184365206	0.0181874329245	0.0460906222758	0	0.0516821924462	0.0449321449664	0.0399365723858	0.0250083999757	0.0176848182235	0.0452687620359	0.0531456469567
graphletCounts/margaret-fuller/margaret-fuller-memoirs-of-margaret-fuller-ossoli-vol-1	0.000243135882756	0.00665352600574	0.00795059787602	0.0111528791929	0.00214676487588	0.00988609699378	0.000370417935765	0.00889017203008	0.00372420769313	0.000237739909332	0.0188420874135	0.00793904209607	0.0265470772382	0.00704185405716	0.0859876645552	0.0810829939604	0.0875291732111	0.0904664238037	0.0168247414679	0.000260556069952	0.00206466457114	0.0063499922617	0.0945014406654	0.0228421635845	0.00211503214397	0.0430143001031	0.0537080808182	0.00131810543669	0.0215556928701	0.0224478675818	0.000778823850554	0.00801199861263	0.00592666020177	0.00629010884705	0.0121637559255	0.0698696253706	0.00559157017036	0.0516821924462	0	0.0067500474798	0.0117456200603	0.0266737924705	0.0339973742227	0.00641343041025	0.00146345451054
graphletCounts/gustave-flaubert/gustave-flaubert-temptation-anthony	0.00699318336255	9.65214740516e-05	0.00120055039623	0.00440283171312	0.00889681235567	0.00313604951399	0.00637962954403	0.00214012455029	0.0104742551729	0.00698778738913	0.0120920399337	0.00118899461628	0.0197970297584	0.000291806577365	0.0792376170754	0.0743329464806	0.0807791257313	0.0837163763239	0.0100746939881	0.00648949140984	0.00468538290866	0.000400055218091	0.0877513931856	0.0160921161047	0.00886507962376	0.0362642526233	0.0469580333384	0.00806815291649	0.0148056453903	0.015697820102	0.00597122362924	0.00126195113283	0.000823387278022	0.000459938632743	0.00541370844575	0.0631195778908	0.00115847730944	0.0449321449664	0.0067500474798	0	0.00499557258055	0.0199237449907	0.0272473267429	0.000336617069542	0.00821350199034
graphletCounts/fyodor-dostoyevsky/fyodor-dostoyevsky-uncles-dream	0.0119887559431	0.0050920940546	0.00379502218432	0.000592740867429	0.0138923849362	0.00185952306657	0.0113752021246	0.00285544803026	0.0154698277535	0.0119833599697	0.00709646735317	0.00380657796428	0.0148014571779	0.00470376600319	0.0742420444949	0.0693373739001	0.0757835531507	0.0787208037434	0.00507912140752	0.0114850639904	0.00968095548921	0.00539562779864	0.0827558206051	0.0110965435242	0.0138606522043	0.0312686800427	0.0419624607579	0.013063725497	0.00981007280972	0.0107022475215	0.0109667962098	0.00373362144772	0.00581895985857	0.00545551121329	0.000418135865197	0.0581240053103	0.00615404988999	0.0399365723858	0.0117456200603	0.00499557258055	0	0.0149281724102	0.0222517541623	0.00533218965009	0.0132090745709
graphletCounts/walter-scott/walter-scott-the-monestary	0.0269169283533	0.0200202664648	0.0187231945945	0.0155209132776	0.0288205573464	0.0167876954767	0.0263033745347	0.0177836204404	0.0303980001636	0.0269115323798	0.007831705057	0.0187347503744	0.000126715232315	0.0196319384134	0.0593138720847	0.0544092014899	0.0608553807405	0.0637926313332	0.00984905100264	0.0264132364006	0.0246091278994	0.0203238002088	0.0678276481949	0.003831628886	0.0287888246145	0.0163405076326	0.0270342883477	0.0279918979072	0.00511809960045	0.00422592488871	0.02589496862	0.0186617938579	0.0207471322687	0.0203836836235	0.014510036545	0.0431958329001	0.0210822223002	0.0250083999757	0.0266737924705	0.0199237449907	0.0149281724102	0	0.00732358175218	0.0202603620603	0.0281372469811
graphletCounts/ralph-waldo-emerson/ralph-waldo-emerson-second-series	0.0342405101054	0.0273438482169	0.0260467763467	0.0228444950298	0.0361441390986	0.0241112772289	0.0336269562869	0.0251072021926	0.0377215819158	0.034235114132	0.0151552868092	0.0260583321266	0.0074502969845	0.0269555201655	0.0519902903325	0.0470856197377	0.0535317989884	0.056469049581	0.0171726327548	0.0337368181527	0.0319327096516	0.027647381961	0.0605040664427	0.0111552106382	0.0361124063667	0.00901692588037	0.0197107065955	0.0353154796594	0.0124416813526	0.0115495066409	0.0332185503721	0.0259853756101	0.0280707140209	0.0277072653756	0.0218336182972	0.0358722511479	0.0284058040523	0.0176848182235	0.0339973742227	0.0272473267429	0.0222517541623	0.00732358175218	0	0.0275839438124	0.0354608287332
graphletCounts/samuel-taylor-coleridge/samuel-taylor-coleridge-literary-remains	0.00665656629301	0.000240095595491	0.00153716746577	0.00473944878266	0.00856019528613	0.00347266658353	0.00604301247449	0.00247674161983	0.0101376381034	0.00665117031959	0.0124286570033	0.00152561168582	0.0201336468279	0.000628423646907	0.079574234145	0.0746695635501	0.0811157428008	0.0840529933935	0.0104113110576	0.0061528743403	0.00434876583911	6.34381485491e-05	0.0880880102552	0.0164287331743	0.00852846255422	0.0366008696928	0.047294650408	0.00773153584694	0.0151422624598	0.0160344371715	0.0056346065597	0.00159856820238	0.00048677020848	0.000123321563201	0.00575032551529	0.0634561949604	0.000821860239897	0.0452687620359	0.00641343041025	0.000336617069542	0.00533218965009	0.0202603620603	0.0275839438124	0	0.0078768849208
graphletCounts/mary-shelley/mary-shelley-tales-stories	0.00122031862779	0.00811698051629	0.00941405238657	0.0126163337035	0.000683310365334	0.0113495515043	0.00183387244631	0.0103536265406	0.00226075318259	0.00122571460121	0.0203055419241	0.00940249660661	0.0280105317487	0.0085053085677	0.0874511190658	0.0825464484709	0.0889926277216	0.0919298783143	0.0182881959784	0.00172401058049	0.00352811908168	0.00781344677225	0.095964895176	0.0243056180951	0.000651577633426	0.0444777546136	0.0551715353288	0.000145349073852	0.0230191473806	0.0239113220923	0.0022422783611	0.00947545312317	0.00739011471232	0.0077535633576	0.0136272104361	0.0713330798812	0.0070550246809	0.0531456469567	0.00146345451054	0.00821350199034	0.0132090745709	0.0281372469811	0.0354608287332	0.0078768849208	0
